"collection_date","Region","all_adult_hospital_inpatient_beds","all_adult_hospital_inpatient_bed_occupied","total_staffed_adult_icu_beds","staffed_adult_icu_bed_occupancy","all_pediatric_inpatient_beds","all_pediatric_inpatient_bed_occupied","total_staffed_pediatric_icu_beds","staffed_pediatric_icu_bed_occupancy","inpatient_ventilators_used_covid","total_adult_patients_hospitalized_confirmed_and_suspected_covid","total_adult_patients_hospitalized_confirmed_covid","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid","total_pediatric_patients_hospitalized_confirmed_covid","total_icu_bed","total_icu_bed_used","total_icu_bed_avail","adult_icu_bed_avail","ped_icu_bed_avail","adult_non_icu_bed","adult_non_icu_bed_used","adult_non_icu_bed_avail","ped_non_icu_bed","ped_non_icu_bed_used","ped_non_icu_bed_avail","total_non_icu_bed","total_non_icu_bed_used","total_non_icu_bed_avail","total_hosp_beds_used","total_pos_covid"
2020-04-02 12:00:00,"Anchorage",724,424,83,48,0,0,0,0,17,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5
2020-04-02 12:00:00,"Anchorage",56,20,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Anchorage",214,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Gulf Coast",106,23,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Gulf Coast",43,17,6,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Interior",81,38,13,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-02 12:00:00,"Matanuska-Susitna",125,51,14,7,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Northern",43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Southeast",75,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Southeast",46,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-02 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 12:00:00,"Southwest",45,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Anchorage",724,466,92,55,0,0,0,0,18,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3
2020-04-03 12:00:00,"Anchorage",56,19,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Anchorage",122,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Gulf Coast",106,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Gulf Coast",43,18,6,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Interior",81,38,13,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-03 12:00:00,"Matanuska-Susitna",125,48,14,7,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Northern",43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Southeast",75,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Southeast",46,20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-03 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03 12:00:00,"Southwest",45,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Anchorage",724,460,92,56,0,0,0,0,20,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Anchorage",56,19,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Anchorage",122,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Gulf Coast",109,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Gulf Coast",43,21,6,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Interior",81,43,13,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-04 12:00:00,"Matanuska-Susitna",125,48,14,7,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Northern",43,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Southeast",75,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Southeast",46,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-04 12:00:00,"Southwest",12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04 12:00:00,"Southwest",45,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Anchorage",724,458,92,59,0,0,0,0,21,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Anchorage",56,19,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Anchorage",122,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Gulf Coast",109,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Gulf Coast",43,27,6,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Interior",81,43,13,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Matanuska-Susitna",125,48,14,7,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Northern",43,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Southeast",75,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Southeast",46,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-05 12:00:00,"Southwest",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05 12:00:00,"Southwest",45,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Anchorage",724,417,92,51,0,0,0,0,22,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6
2020-04-06 12:00:00,"Anchorage",56,21,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Anchorage",122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Gulf Coast",109,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Gulf Coast",43,29,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Interior",81,42,13,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-06 12:00:00,"Matanuska-Susitna",125,50,14,9,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Northern",43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Southeast",75,32,12,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Southeast",46,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06 12:00:00,"Southwest",45,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Anchorage",724,411,92,55,0,0,0,0,26,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,6
2020-04-07 12:00:00,"Anchorage",56,24,11,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Anchorage",122,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Gulf Coast",109,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Gulf Coast",43,30,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Interior",81,41,13,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-07 12:00:00,"Matanuska-Susitna",125,50,14,6,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Northern",43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Southeast",75,36,12,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Southeast",46,13,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-07 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07 12:00:00,"Southwest",45,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Anchorage",724,411,92,55,0,0,0,0,22,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,7
2020-04-08 12:00:00,"Anchorage",56,24,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Anchorage",122,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Gulf Coast",107,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Gulf Coast",43,29,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Interior",81,37,13,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2
2020-04-08 12:00:00,"Matanuska-Susitna",125,49,14,7,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Northern",78,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Southeast",75,30,12,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Southeast",46,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-08 12:00:00,"Southwest",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08 12:00:00,"Southwest",45,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Anchorage",724,415,92,51,0,0,0,0,22,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,10
2020-04-09 12:00:00,"Anchorage",56,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Anchorage",122,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Gulf Coast",107,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Gulf Coast",43,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Interior",81,44,13,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-09 12:00:00,"Matanuska-Susitna",125,52,14,7,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Northern",95,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Southeast",75,28,12,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Southeast",46,19,9,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-09 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09 12:00:00,"Southwest",45,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Anchorage",724,416,92,53,0,0,0,0,26,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,4
2020-04-10 12:00:00,"Anchorage",56,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Anchorage",122,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Gulf Coast",107,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Gulf Coast",43,29,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Interior",81,38,13,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-10 12:00:00,"Matanuska-Susitna",125,47,14,8,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Northern",95,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Southeast",75,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Southeast",46,22,9,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Southwest",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10 12:00:00,"Southwest",45,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Anchorage",724,432,92,58,0,0,0,0,26,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Anchorage",56,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Anchorage",122,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Gulf Coast",107,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Gulf Coast",43,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Interior",81,35,13,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Matanuska-Susitna",125,51,14,6,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Northern",95,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Southeast",75,35,12,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Southeast",46,18,9,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Southwest",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11 12:00:00,"Southwest",45,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Anchorage",724,422,92,58,0,0,0,0,23,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Anchorage",56,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Anchorage",122,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Gulf Coast",107,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Gulf Coast",43,25,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Interior",81,40,13,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Matanuska-Susitna",125,47,14,4,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Northern",95,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Southeast",75,36,12,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Southeast",46,17,9,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Southwest",12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12 12:00:00,"Southwest",45,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Anchorage",724,407,92,58,0,0,0,0,22,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,6
2020-04-13 12:00:00,"Anchorage",56,27,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Anchorage",122,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Gulf Coast",107,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Gulf Coast",43,26,6,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Interior",81,41,13,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Matanuska-Susitna",125,47,14,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Northern",95,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Southeast",75,27,12,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Southeast",46,18,9,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Southwest",12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13 12:00:00,"Southwest",45,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Anchorage",724,389,92,55,0,0,0,0,20,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,7
2020-04-14 12:00:00,"Anchorage",56,30,11,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Anchorage",122,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Gulf Coast",107,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Gulf Coast",43,24,6,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Interior",81,32,13,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Matanuska-Susitna",125,53,14,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Northern",95,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Southeast",75,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Southeast",46,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Southwest",12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14 12:00:00,"Southwest",45,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Anchorage",724,399,92,55,0,0,0,0,22,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,7
2020-04-15 12:00:00,"Anchorage",56,28,11,2,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Anchorage",122,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Gulf Coast",107,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Gulf Coast",43,23,6,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Interior",81,28,13,4,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Matanuska-Susitna",125,51,14,8,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Northern",95,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Southeast",75,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Southeast",46,16,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-15 12:00:00,"Southwest",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15 12:00:00,"Southwest",45,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 12:00:00,"Anchorage",724,403,92,54,0,0,0,0,22,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,8
2020-04-16 12:00:00,"Anchorage",56,28,11,2,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 12:00:00,"Anchorage",122,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 12:00:00,"Gulf Coast",107,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16 12:00:00,"Gulf Coast",43,23,6,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
